Artist ID,Name,Nationality,Gender,Birth Year,Death Year
47100,Bouchra Khalili,Moroccan,Female,1975,
47102,The Propeller Group,American,,2006,
47104,Wu Tsang,American,Female,1982,
47112,Donald Elliot Ingber,American,Male,1956,
47113,Dan Dongeun Huh,American,Male,1975,
47114,Boston Children's Hospital,,,,
47132,Christian Richters,German,Male,1958,
47134,Igildo Biesele,Swiss,Male,1930,
47140,David Bradshaw,American,Male,1944,
47143,Abdul Mati Klarwein,German,Male,1932,2002
47144,John Berg,American,Male,1932,
47147,Nagy Shaker,Egyptian,Male,1930,
47148,Paolo Isaja,Italian,Male,1930,
47149,Krzysztof Zanussi,Polish,Male,1939,
47150,Ruth Krauss,,,,
47154,Adriana Salazar,Colombian,Female,1983,
47157,Manuel González Rul,Mexican,Male,1923,1985
47164,Patrick Nagel,American,Male,1945,1984
47165,Annie Leibovitz,American,Female,1949,
47166,Peter Corriston,,Male,,
47167,Christian Piper,German,Male,1941,
47168,Hubert Kretzschmar,,Male,,
47171,Eloise Vega Smith,,Female,,
47172,Nick Fasciano,American,Male,1940,
47173,Robert Fisher,American,Male,,
47174,Michael Lavine,,Male,,
47175,Don Hunstein,American,Male,1928,
47176,Mike Doud,,Male,,
47179,DIS,American,,2010,
47181,Katharina Gaenssler,German,Female,1974,
47183,David Hartt,Canadian,Male,1967,
47205,"MSGS (Manteola, Sanchez Gomez, Solsona) Buenos Aires",Argentine,,,
47209,Ilit Azoulay,Israeli,Female,1972,
47211,Lele Saveri,Italian,Male,1980,
47214,Lieko Shiga,Japanese,Female,1980,
47216,Brian Duffy,British,Male,1933,2010
47217,Zacron (Richard Drew),British,Male,1943,2012
47218,Grey Organisation,British,,1983,1991
47219,Rick Griffin,American,Male,1944,1991
47229,Rocco Redondo,Spanish,Male,1950,
47230,Peter Zumthor,Swiss,Male,1943,
47235,Ecovative,,,,
47236,Michael Ross,,Male,,
47237,Brian Griffin,British,Male,1948,
47238,Keith Morris,,Male,,
47239,Static Kling,,,,
47241,J. Edith Wise,American,Female,,
47242,Alex Roberts,British,Male,1983,
47252,Walter Jule,Canadian,Male,1940,
47255,Gerald Holtom,British,Male,1914,1985
47256,Charles Baldwin,American,Male,,
47257,Gary Anderson,American,Male,1947,
47258,"Lawrence Berkeley National Laboratory, University of California",,,,
47261,"John ""Teflon"" Sims",British,Male,1950,
47262,Alicja Szubert-Olszewska,Polish,Female,,
47263,W. Pawelec,Polish,Male,,
47265,Andrzej Karpiński,Polish,Male,1963,
47267,Piotr Tofil,Polish,Male,,
47268,Mirosław Ryszard Ryszard,Polish,Male,1952,
47269,Alek Januszewski,Polish,Male,,
47271,Lisze Bechtold,American,Female,,
47272,Lesley Keene,,Female,,
47282,Janet Perr,,Female,,
47283,Arnold Rosenberg,American,Male,1931,
47285,Philip Hays,American,Male,1930,
47286,Ben Drury,British,Male,1972,
47288,András Wahorn,Hungarian,Male,1953,
47289,Free Art and Technology Lab,,,2007,
47290,Shawn Sims,American,Male,1986,
47291,Sy-Lab,,,2007,
47300,Dörte Helm,German,Female,1898,1941
47301,Paul Häberer,German,Male,1902,1978
47303,Tom Hingston,British,Male,,
47316,Chris D.,,Male,,
47317,Péter Nagy,Hungarian,Male,,
47318,Tomasz Lipiński,Polish,Male,1955,
47325,Stephen Kroninger,American,Male,1957,
47326,Chris Mathan,,Male,,
47328,Simon Posthuma,Dutch,Male,,
47329,Marijke Koger-Dunham,Dutch,Female,,
47330,Kain May,Polish,,,
47337,Nelson Pereira dos Santos,Brazilian,Male,1928,
47359,Annette Peacock,American,Female,1941,
47361,Sam Suliman,,Male,,
47362,Andrea Klein,,Female,,
47364,Dezerter,Polish,,1981,
47366,Kirk Weddle,American,Male,,
47367,Sonja Hennersdorf,German,Female,,
47368,Jochen Wermann,,Male,,
47370,Artrouble,American,,1978,
47371,Will Bankhead,British,Male,,
47372,Andrzej Zborski,Polish,Male,1929,
47376,Dean Chalkley,British,Male,,
47377,Jim Houghton,,Male,,
47378,Gerard Huerta,American,Male,,
47380,Alex Schweder,American,Male,1970,
47415,Rick Mann,British,Male,1954,
47446,Francisco Matto,Uruguayan,Male,1911,1995
47456,Sandra Cinto,Brazilian,Female,1968,
47458,Sarah Grilo,Argentine,Female,1919,2007
47462,Etel Adnan,American,Female,1925,
47464,Takashi Kono,Japanese,Male,1906,1999
47465,Mizu,Japanese,,,
47466,Toshihiro Katayama,Japanese,Male,1928,
47468,Setsuko Asakura,Japanese,Male,,
47470,Ishoka,Japanese,,,
47473,Kenichi Kobori,Japanese,Male,,
47476,Shunichi Nakashima,Japanese,Male,,
47508,Tony Lewis,American,Male,1986,
47510,Eddie Ruscha,,,,
47511,Richie Lee,,,,
47512,Cindy Bernard,American,Female,1959,
47513,Laura Graham,,,,
47514,Maija Beeton,,,,
47515,Martine Tomczyk,,,,
47524,Juan Batlle Planas,Argentine,Male,1911,1966
47528,DJ Sid,,,,
47530,Bill Fontana,,,,
47539,John Paul Endress,American,Male,,
47540,Art Kane,American,Male,1925,1995
47546,José Álvarez Calderón,Peruvian,Male,1894,1980
47554,Rosemberg Sandoval,Colombian,Male,1959,
47559,Duncan Campbell,British,Male,1972,
47563,Noah Baumbach,American,Male,1969,
47566,Marc Singer,American,Male,1970,
47567,Oren Moverman,American,Male,1966,
47578,Patterson Beckwith,American,Male,1972,
47579,Alex Bag,American,Female,1969,
47582,John Gerrard,Irish,Male,1974,
47583,Gerald Jupitter-Larsen,,,1959,
47593,Minutemen,,,,
47594,Saccharine Trust,,,,
47595,Kindled Imagination,,,,
47596,Artless Entanglements,,,,
47597,Sharp Corners,,,,
47599,The Nig-Heist,,,,
47600,Redd Kross,,,,
47604,Gregg Wager,American,,1958,
47606,Crimony,,,,
47607,Anarchy 6,,,,
47610,Pay The Man,,,,
47615,Super Session,,,,
47618,Dim Stars,,,,
47620,DOS,,,,
47621,Lucky Sperms,,,,
47622,Just Say No,,,,
47627,Mike Watt,,,,
47629,Sür Drone,,,,
47632,Annihilation Time,,,,
47636,Foo Fighters,,,,
47640,Breakfast,,,,
47644,Charles Wilp,,,,
47645,Fabrizio Plessi,,,,
47646,Katalin Ladik,Hungarian,Female,1942,
47648,"Richard ""Dickie"" Landry",,,,
47649,Languis,,,,
47650,Alejandro Cohen,,,,
47651,Marcos Chloca,,,,
47653,Lunk,,,,
47659,Ingram Marshall,,,,
47667,Nelson Tarpenny,,,,
47676,Pauline Oliveros,,Female,,
47678,Manuel Rocha,,,,
47679,Owada,,,,
47680,Keiko Owada,,,,
47681,Adam McEwen,British,Male,1965,
47685,Abby Normal,,,,
47686,Dave Markey,,,,
47687,Bidner / Martinek,,,,
47688,The Poetics,,,,
47689,Bill Wintersole,,,,
47690,Zoe Pettijohn,,,,
47691,Linda Post,,,,
47692,Cathy,,,,
47693,Princess,,,,
47694,Bad News,,,,
47719,Cheifs,,,,
47722,Descendents,,,,
47725,China White,,,,
47727,Throbbing Gristle,,,,
47732,The Stains,,,,
47741,Vox Pop,,,,
47742,Overkill,,,,
47744,Circle One,,,,
47747,Meat Puppets,,,,
47749,Hüsker Dü,,,,
47760,Toshio Sasaki,,,,
47761,The Sets,,,,
47764,Jake Tilson,,Male,1958,
47766,Nikolaus Urban,,,,
47774,Lejaren Hiller,,,,
47775,Ben Johnston,,,,
47778,Henri Pousseur,,,,
47780,Bags,,,,
47781,Anti,,,,
47782,Shattered Faith,,,,
47783,M.I.A.,,,,
47784,Ill Will,,,,
47785,Germs,,,,
47786,BPeople,,,,
47787,Mood of Defiance,,,,
47788,Invisible Chains,,,,
47789,Zurich 1916,,,,
47790,Powertrip,,,,
47791,Peer Group,,,,
47792,Ken Starkey,,,,
47793,Slivers,,,,
47794,Würm,,,,
47795,Modern Warfare,,,,
47796,Hari Kari,,,,
47797,Sin 34,,,,
47798,Artistic Decline,,,,
47799,Modern Torture,,,,
47800,Marshall Mellow,,,,
47801,Carl Stone,,,,
47802,Doo-Dooettes,,,,
47803,Tone Deaf,,,,
47804,Debt Of Nature,,,,
47805,David Peel & The Lower East Side,,,,
47806,Motorpsycho,,,,
47807,Meathead,,,,
47808,Jesus Fuck & Da Murderers,,,,
47809,Starfuckers,,,,
47810,Eugene Chadbourne,,,,
47811,Controlled Bleeding,,,,
47812,Skullflower,,,,
47813,Kicking Giant,,,,
47814,Faust,,,,
47815,Pavement,,,,
47816,Sun City Girls,,,,
47817,Television Personalities,,,,
47821,Basim Magdy,Egyptian,Male,1977,
47824,Naoya Hatakeyama,Japanese,Male,1958,
47827,Blank,,,,
47838,Selten Gehörte Musik,,,,
47839,Tennessee Williams,,Male,1911,1983
47841,John Wallowitch,,Male,1926,2007
47843,Paul Anka,,,1941,
47844,Billy Squier,,,1950,
47845,Diana Ross,,Female,,
47846,Aretha Franklin,,Female,1942,
47849,Love of Life Orchestra,,,,
47850,Peter Gordon,,Male,,
47852,Ned Sublette,,Male,1951,
47853,The Persuasions,,,,
47854,Thomas Zipp,,,,
47861,Ha Chonghyun,Korean,Male,1935,
47887,Chen Zhen,Chinese,Male,1955,2000
47889,Josh Kline,American,Male,1979,
47891,Thea Djordjadze,Georgian,Female,1971,
47902,Achilles Lemot,French,Male,1846,1909
47903,Bob,,,,
47904,G. Darré,,,,
47905,Durvis,,,,
47906,John Kosh,British,Male,,
47907,Zvonimir Golob,Croatian,Male,1927,1997
47908,Iain Macmillan,British,Male,1938,2006
47911,Philipp Schaerer,Swiss,Male,1972,
47913,Electroninks,,,,
47914,Clifton Roozeboom,,Male,,
47915,PocketLab,,,,
47920,Helen Balfour Morrison,American,Female,1901,1984
47922,Claude Parent,French,Male,1923,
47923,Terrol Dew Johnson,American,Male,1973,
47925,György Soós,Hungarian,Male,,
47926,György Bp. Szabó,Hungarian,Male,,
47927,Tamás Soós,Hungarian,Male,,
47928,György Szász,Hungarian,Male,,
47930,László= Lugo,Hungarian,Male,,
47935,Margaret Watkins,Canadian,Female,1884,1969
47936,Henri Fille,,,,
47937,Heidbrinck,,,,
47940,"Mass Studies, Seoul, Korea",Korean,,2003,
47956,Uche Okeke,Nigerian,Male,1933,2016
47962,Kees Wagenaars,Dutch,male,1961,
47974,Manu Prakash,American,Male,,
47975,Jie Qi,American,Female,1987,
47976,"Andrew ""Bunnie"" Huang",American,Male,1975,
47977,Gilbert Baker,American,Male,1951,
47978,Autodesk Inc.,,,1982,
47980,V. Ber,,,,
47983,Mirko Ilić,American,Male,1956,
47990,Eleanor Kluck,American,Female,1919,
47991,Henry Kluck,American,Male,1922,2007
48010,Francisco Blanco,Cuban,Male,,
48011,Mario Gallardo,Cuban,Male,,
48012,Rene De La Nuez,Cuban,Male,,
48013,Carmelo González,Cuban,Male,,
48014,Eduardo Munoz Bachs,Cuban,Male,1937,2001
48017,Titus Kaphar,,Male,1976,
48032,Alberto Carol,Cuban,Male,,
48033,Rene Azcuy Cardenas,Cuban,Male,1939,
48035,Dimas,Cuban,,,
48036,Antonio Fernandez Reboiro,Cuban,Male,1935,
48037,Frederik Ljungström,Swedish,Male,1875,1964
48038,Andrew John Hessel,Canadian,Male,1963,
48039,Jacqueline Yuan Quinn,American,Female,1990,
48040,Paul Richard Ayre Jaschke,Canadian,Male,1979,
48041,Unknown Designer,Cuban,,,
48043,Joseph Schwartz,American,Male,1913,2015
48044,Anna Boghiguian,Egyptian,Female,1946,
48047,James Cruze,American,Male,1884,1942
48048,Michael Oblowitz,South African,Male,1943,
48050,Martine Bedin,French,Female,1957,
48051,"Memphis, Milan",,,1981,1985
48052,Bruce La Bruce,Canadian,Male,1964,
48055,Sally Potter,British,Female,1949,
48056,James Ponsoldt,American,Male,1978,
48057,Dayanita Singh,Indian,Female,1961,
48066,Michele De Lucchi,Italian,Male,1951,
48067,Daniele Scandola,Italian,Male,,
48068,Gloria della Vittoria,Italian,Female,,
48069,Nathalie du Pasquier,French,Female,1957,
48070,Massimo Giacon,Italian,Male,1961,
48071,Roland Shakespear,Argentine,Male,,
48072,Guillermo González Ruiz,Argentine,Male,1937,
48073,Castell,,,,
48077,John Straiton,Canadian,Male,1922,
48081,Unknown Designer,Chilean,,,
48084,Unknown Designer,Puerto Rican,,,
48085,J. Rosado Velez,Puerto Rican,Male,,
48086,David Goitia,Puerto Rican,Male,,2004
48087,Velazquez Ribero,Puerto Rican,,,
48089,F. Palacios,Puerto Rican,,,
48091,Euzhan Palcy,French,Female,1958,
48092,Boris Frumin,Russian,Male,1946,
48094,Sou Fujimoto Architects,,,,
48095,Sou Fujimoto,Japanese,,1971,
48096,Akihisa Hirata Architecture Office,,,,
48097,Akihisa Hirata,Japanese,,1971,
48098,junya.ishigami+associates,Japanese,,2004,
48099,Junya Ishigami,Japanese,,1974,
48101,Hiroshi Kawatu,,,,
48102,Kiichi Kobayashi,,,,
48104,Alfred Le Petit,,,,
48106,Gravelle,,,,
48107,Martel,,,,
48108,Office of Ryue Nishizawa,,,,
48109,Unknown Designer,Uruguayan,,,
48110,Unknown Designer,Venezuelan,,,
48117,Tala Madani,Iranian,,1981,
48119,Ray Stevenson,,Male,,
48121,Eric Baudelaire,,Male,1973,
48122,Tania Bruguera,,Female,1968,
48124,Robert Wittmann,,Male,,
48128,JODI,American,,1995,
48174,Sir Cedric Lockwood Morris,British,Male,1889,1982
48177,Paolo Garretto,Italian,,1903,1989
48179,George Mather Richards,American,Male,1880,1958
48181,Harrison Fisher,American,Male,1875,1934
48182,Joan Heemskerk,Dutch,Female,1968,
48183,Dirk Paesmans,Belgian,Male,1965,
48184,William Dodge Stevens,American,Male,1870,1942
48185,Howard Giles,American,Male,1876,1955
48186,George Hand Wright,American,Male,1872,1951
48188,Phu Nam,Vietnamese,Male,1974,
48189,Matt Lucero,American,Male,1976,
48198,Philibert-Paul Charbonnier,French,,,
48200,Fritz Kühn,German,Male,1910,1967
48201,Paul Gredinger,Swiss,,1927,2013
48208,Robert Defrin,American,,,
48209,Slobodan Tadić,,,,
48222,"Studio SLS, Zagreb, Croatia",,,,
48225,Radovan Sredić,Croatian,Male,1955,
48226,Željko Stojanović,Croatian,,,
48227,Marko Čolić,,Male,,
48228,Zvonimir Atletić,Croatian,Male,,
48229,V. Serafimov,,,,
48230,Luka Mjeda,Croatian,Male,,
48231,Dražen Kalenić,,,,
48233,Henry Hathaway,American,Male,1898,1985
48234,Igor Kordej,,Male,,
48235,Geschäftsstelle des Bürger-Rates von Groß-Berlin,,,,
48271,Ewa Partum,Polish,Female,1945,
48274,Silk and Textile Printers Ltd,Australian,,1939,
48275,Desiderius Orban,Australian,Male,1884,1986
48276,James Gleeson,Australian,Male,1915,2008
48277,Frank Hinder,Australian,Male,1908,1992
48279,Betty Skowronski,,Female,,
48280,Hal Missingham,,Male,,
48285,Mary Curtis,,Female,,
48286,Bianchini-Ferier,French,,,
48289,Alice Attie,American,Female,1950,
48296,Hermann Bek-Gran,German,Male,1869,1909
48314,Gillian Ayres,British,Female,1930,
48315,Gordon Cheung,,Male,1975,
48316,Ian Davenport,,Male,1966,
48317,Marie Harnett,,Female,1983,
48318,Ben Johnson,British,Male,1946,
48320,Edmund de Waal,,Male,1964,
48321,Ian McKeever,British,Male,,
48322,Paul Winstanley,British,Male,,
48323,Richard Woods,British,Male,1966,
48324,Catherine Yass,British,Female,1963,
48339,Vincent Kohler,Swiss,Male,1977,
48340,David Hominal,Swiss,Male,1976,
48350,Unknown Designer,Brazilian,,,
48355,"Brigada Inti Peredo, Juventud Socialista",Chilean,,,
48356,"Brigadas Ramona Parra, Juventudes Comunistas de Chile",Chilean,,,
48358,Analisa Russo,American,Female,,
48359,S. Brett Walker,American,Male,,
48360,Jennifer A. Lewis,American,Female,,
48361,Michael Bell,American,Male,,
48387,Ina Barfuß,,,,
48388,Thomas Wachweger,German,,1943,2015
48389,Wilhelm Schürmann,German,,1946,
48390,Jiri Georg Dokoupil,Czech,,1954,
48391,Ilona Weber,,,,
48392,Wolfgang Weber,,,,
48421,Luis Claramunt,Catalan,,1951,2000
48422,Sven-Åke Johansson,Swedish,,1943,
48440,Werner David Feist,German,Male,1909,1998
48464,Max Abramovitz,American,Male,1908,2004
48471,Cameron Rowland,American,,1988,
48488,John Ahearn,American,,1951,
48501,Grega Košak,Slovenian,Female,,
48522,Vincent Desiderio,American,Male,1955,
48525,Tom Finkelpearl,,Male,,
48527,Robert Atkins,,Male,,
48529,Perry Bard,,,,
48530,Jo Babcock,,,,
48531,Roger Boyce,,Male,,
48532,Lee Roy Champagne,,,,
48533,Nancy Evans,,,,
48534,Jeff Goodman,,,,
48536,C K Kuebel,,,,
48538,Dona Ann McAdams,American,Female,1954,
48539,Tom Sarrantonio,,,,
48540,Lori Seid,,,,
48542,Janice Yudell,,Female,,
48543,John Zax,,Male,,
48547,Nelson Sullivan,American,,1948,1989
48556,Park McArthur,American,,1984,
48559,Hisao Suzuki,,Male,,
48578,François Blanciak,French,Male,1976,
48581,Tabor Robak,American,Male,1986,
48589,CCMC,,,,
48590,Paul Dutton,,,,
48591,John Oswald,,,,
48593,Ishan Clemenco,,,,
48594,Coconut,,,,
48596,The Diodes,,,,
48598,Amerigo Marras,,,,
48599,Bruce Eves,,,,
48600,Alison Rossiter,American,Female,1953,
48602,John Fekner City Squad,,,,
48603,F. V. Holi,,,,
48611,Oldřich Menhart,Czech,Male,1897,1962
48621,Park Seo Bo,Korean,Male,1931,
48624,Shigetaka Kurita,Japanese,Male,1972,
48625,"Nokia Corporation, Finland",,,,
48628,Evan Holloway,American,Male,1967,
48629,Steven Hull,,,,
48637,Matt Keegan,American,Male,1976,
48640,Sean Landers,American,Male,1962,
48655,Sharon Lockhart,American,Female,1964,
48656,Balam Garcia,,,,
48658,Aaron Curry,American,Male,1972,
48659,Roger Herman,German,Male,1947,
48660,Shio Kusaka,Japanese,Female,1972,
48661,Liza Lou,American,Female,1969,
48662,Rita McBride,American,Female,1960,
48664,Tom Sachs,American,Male,1966,
48665,Juan Uslé,Spanish,Male,1954,
48669,Petr Tučný,Czechoslovakian,Male,1920,2012
48691,Unknown designer,Czechoslovakian,,,
48733,Ugo Gregoretti,Italian,Male,1930,
48740,Colin Lowe,,,,
48742,Ralph Lundsten,,,1936,
48743,Leo Nilson,,,,
48744,Kim Schoenstadt,,,1973,
48745,Jean-Claude Moineau,,,,
48747,Jennifer Moon,,Female,1973,
48748,Julio César Morales,,Male,,
48751,OJO,,,,
48752,Kristin Oppenheim,,Female,,
48753,Fuller Fabrics,,,,
48754,The Nichemakers,,,,
48756,Poptastic,,,,
48757,Chris Fitzpatrick,,,,
48758,Thomas Dimuzio,,,,
48762,Jean-Jacques Palix,,,,
48763,Jeff Rian,,,,
48766,Stephanie Taylor,,Female,1971,
48767,Thomas Cristoffersen,,Male,,
48768,David Zahle,,Male,,
48769,"IDÉE Ltd., Japan",,,,
48774,Luc Delahaye,French,Male,1962,
48778,Lita Albuquerque,,Female,,
48779,Robert Kramer,,Male,,
48780,Harold Budd,,,,
48787,Terence Conran,British,Male,1931,
48788,Marian Mahler,British,Female,1911,1983
48789,John Lacey,British,Male,,
48790,Barbara Brown,British,Female,1932,
48791,Lucienne Day,British,Female,1917,2010
48792,Edinburgh Weavers,,,,
48793,David Whitehead Ltd.,,,,
48794,Heal Fabrics,,,,
48795,Hammer Prints Ltd.,,,,
48799,Peter Bankov,Russian,Male,1969,
48801,William K. Howard,American,Male,1899,1954
48813,Željko Koprolčec,Croatian,,,
48815,Amy O'Neill,American,Female,1971,
48842,Marguerita Mergentime,American,Female,1894,1941
48847,Unika-vaev,,,,
48848,Vuokko Eskolin,Finnish,Female,1930,
48849,Printext,,,,
48850,Barbara Degerman,,,,
48851,Helga Nykopp,,,,
48852,A B Norna Hemslojd,,,,
48853,Calvin Marcus,American,Male,1988,
48858,Wilhelm Thiele,Austrian,Male,1890,1975
48859,Osvaldo Peruzzi,Italian,Male,1907,2004
48860,Tato (Guglielmo Sansoni),Italian,Male,1896,1974
48861,Tulio Crali,Italian,Male,1900,2000
48862,László Kistamás,,Male,,
48863,Pierre Daura,Spanish,Male,1896,1976
48870,Hubert Hilscher,Polish,Male,1924,1999
48877,Yung Chang,Canadian,Male,1977,
48878,Lisandro Alonso,Argentine,Male,1975,
48879,Jeff Malmberg,American,Male,1970,
48880,Tsai Ming-liang,Malaysian,Male,1957,
48883,Sergei Loznitsa,Ukrainian,Male,1964,
48884,Stephanie Spray,American,Female,1980,
48885,Pacho Velez,American,Male,1980,
48886,Lav Diaz,Filipino,Male,1958,
48888,Joaquim Pinto,Portuguese,Male,1957,
48892,Nicholas Macdonald,American,Male,1944,
48894,Sheila McLaughlin,American,Female,1950,
48895,Rafael Barradas,Uruguayan,Male,1890,1929
48905,Franz Sievert,German,Male,,
48906,Hans Scharoun,German,Male,1893,1972
48907,E. Trautvetter,German,,,
48908,Marcel Jancou,French,,,
48909,Dan Peterman,American,Male,1960,
48910,A. Strachov,Russian,,,
48911,"a.r. Group, Łódź",Polish,,,
48912,Umberto Luigi Ronco,Italian,Male,1913,1997
48913,Will Burtin,American,Male,1908,1972
48914,Sibylle Möllering-Kaldewey,German,Female,,
48915,Bruno Monguzzi,Swiss,Male,1941,
48916,Franz Josef Popp,German,Male,1886,1954
48917,Tamar Cohen,,Female,,
48918,Paul Shaw,American,Male,,
48926,Melchior,,,,
48928,Ian Murray,,,,
48932,Burt Payne 3,,,,
48936,Deborah Sussman,American,Female,1931,2014
48937,Hendrik Willem van Loon,Dutch,Male,1882,1944
48953,Marcelo Ferraz,Brazilian,Male,1955,
49055,Printex,Finnish,,,
49059,Muriel Cooper,American,Female,1925,1994
49060,David Small,American,Male,1965,
49061,Kim Beom,Korean,male,1963,
49077,Andrea Büttner,German,Female,1972,
49080,Joan Charysyn,American,Female,1946,
